,nome,nos,arcos,a/g,gmax,gmin,max_fm,max_cmin,nreq,mreq,max_reqs,max_reqc,std_reqs,std_reqc,LB,obj,metodo,tempo,semente,GAP
6197,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,66,kapov_ffd fm,79.03564214706421,1800,0.3469387755102041
6198,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,63,kapov_ffd cm_fm,78.34190535545349,1800,0.2857142857142857
6199,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,65,kapov_ffd fm_cm,78.22755551338196,1800,0.32653061224489793
6200,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_bfd cm,78.91032266616821,1800,0.22448979591836735
6201,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_bfd fm,77.67581009864807,1800,0.22448979591836735
6202,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_bfd cm_fm,78.61404347419739,1800,0.22448979591836735
6203,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_bfd fm_cm,78.64516925811768,1800,0.22448979591836735
6204,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_ffd cm,78.26208591461182,1800,0.22448979591836735
6205,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,61,criaantes_ffd fm,78.76370334625244,1800,0.24489795918367346
6206,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_ffd cm_fm,78.5942006111145,1800,0.22448979591836735
6207,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,61,criaantes_ffd fm_cm,78.56496739387512,1800,0.24489795918367346
6208,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,59,criasemlim_bfd cm,78.68613266944885,1800,0.20408163265306123
6209,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criasemlim_bfd fm,78.63945436477661,1800,0.22448979591836735
6210,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,58,criasemlim_bfd cm_fm,79.11556553840637,1800,0.1836734693877551
6211,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,59,criasemlim_bfd fm_cm,78.76616501808167,1800,0.20408163265306123
6212,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,63,criasemlim_ffd cm,79.40632843971252,1800,0.2857142857142857
6213,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,66,criasemlim_ffd fm,78.55250859260559,1800,0.3469387755102041
6214,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,63,criasemlim_ffd cm_fm,78.4000792503357,1800,0.2857142857142857
6215,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,65,criasemlim_ffd fm_cm,78.38356685638428,1800,0.32653061224489793
6216,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,58,kapov_bfd cm,78.55478405952454,1900,0.1836734693877551
6217,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,kapov_bfd fm,78.79558491706848,1900,0.22448979591836735
6218,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,59,kapov_bfd cm_fm,78.77119445800781,1900,0.20408163265306123
6219,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,59,kapov_bfd fm_cm,79.05762147903442,1900,0.20408163265306123
6220,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,63,kapov_ffd cm,77.77878594398499,1900,0.2857142857142857
6221,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,66,kapov_ffd fm,78.06980729103088,1900,0.3469387755102041
6222,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,64,kapov_ffd cm_fm,78.50489592552185,1900,0.30612244897959184
6223,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,65,kapov_ffd fm_cm,79.19647884368896,1900,0.32653061224489793
6224,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_bfd cm,79.14004802703857,1900,0.22448979591836735
6225,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_bfd fm,79.07443428039551,1900,0.22448979591836735
6226,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_bfd cm_fm,79.11237812042236,1900,0.22448979591836735
6227,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_bfd fm_cm,79.81845760345459,1900,0.22448979591836735
6228,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_ffd cm,78.67546725273132,1900,0.22448979591836735
6229,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,61,criaantes_ffd fm,78.49946999549866,1900,0.24489795918367346
6230,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criaantes_ffd cm_fm,78.02203011512756,1900,0.22448979591836735
6231,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,61,criaantes_ffd fm_cm,79.13891005516052,1900,0.24489795918367346
6232,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,58,criasemlim_bfd cm,79.2981264591217,1900,0.1836734693877551
6233,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,60,criasemlim_bfd fm,78.13632297515869,1900,0.22448979591836735
6234,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,59,criasemlim_bfd cm_fm,79.80450296401978,1900,0.20408163265306123
6235,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,59,criasemlim_bfd fm_cm,78.83870315551758,1900,0.20408163265306123
6236,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,63,criasemlim_ffd cm,78.40258455276489,1900,0.2857142857142857
6237,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,66,criasemlim_ffd fm,78.82775402069092,1900,0.3469387755102041
6238,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,64,criasemlim_ffd cm_fm,78.63699579238892,1900,0.30612244897959184
6239,y4-60-5,100,430,4.3,16,4,8,6,5990,59.9,74,71,4.6957965299302575,4.337992832887327,49,65,criasemlim_ffd fm_cm,78.21272802352905,1900,0.32653061224489793
6240,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm,60.06269669532776,1000,0.2727272727272727
6241,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd fm,60.07370471954346,1000,0.2727272727272727
6242,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm_fm,60.071601152420044,1000,0.2727272727272727
6243,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,kapov_bfd fm_cm,60.07098078727722,1000,0.3181818181818182
6244,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm,60.061232805252075,1000,0.2727272727272727
6245,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd fm,60.07258152961731,1000,0.2727272727272727
6246,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm_fm,60.06694793701172,1000,0.2727272727272727
6247,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,kapov_ffd fm_cm,60.05870842933655,1000,0.3181818181818182
6248,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm,60.06484293937683,1000,0.2727272727272727
6249,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd fm,60.065189838409424,1000,0.2727272727272727
6250,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm_fm,60.069705963134766,1000,0.2727272727272727
6251,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criaantes_bfd fm_cm,60.0737407207489,1000,0.3181818181818182
6252,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm,60.06187391281128,1000,0.2727272727272727
6253,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd fm,60.066153049468994,1000,0.2727272727272727
6254,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm_fm,60.068461418151855,1000,0.2727272727272727
6255,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criaantes_ffd fm_cm,60.059162616729736,1000,0.3181818181818182
6256,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd cm,60.07499027252197,1000,0.2727272727272727
6257,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd fm,60.07039403915405,1000,0.2727272727272727
6258,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd cm_fm,60.068767786026,1000,0.2727272727272727
6259,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criasemlim_bfd fm_cm,60.08022451400757,1000,0.3181818181818182
6260,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd cm,60.07640624046326,1000,0.2727272727272727
6261,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd fm,60.077603340148926,1000,0.2727272727272727
6262,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd cm_fm,60.10267496109009,1000,0.2727272727272727
6263,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criasemlim_ffd fm_cm,60.06394386291504,1000,0.3181818181818182
6264,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm,60.069642305374146,1100,0.2727272727272727
6265,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd fm,60.0631890296936,1100,0.2727272727272727
6266,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm_fm,60.057366371154785,1100,0.2727272727272727
6267,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,kapov_bfd fm_cm,60.066569805145264,1100,0.3181818181818182
6268,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm,60.11132192611694,1100,0.2727272727272727
6269,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd fm,60.07422590255737,1100,0.2727272727272727
6270,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm_fm,60.07345938682556,1100,0.2727272727272727
6271,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,kapov_ffd fm_cm,60.06747913360596,1100,0.3181818181818182
6272,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm,60.062363147735596,1100,0.2727272727272727
6273,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd fm,60.070088386535645,1100,0.2727272727272727
6274,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm_fm,60.068578243255615,1100,0.2727272727272727
6275,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criaantes_bfd fm_cm,60.06215524673462,1100,0.3181818181818182
6276,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm,60.05859303474426,1100,0.2727272727272727
6277,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd fm,60.072423696517944,1100,0.2727272727272727
6278,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm_fm,60.058836221694946,1100,0.2727272727272727
6279,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criaantes_ffd fm_cm,60.067158699035645,1100,0.3181818181818182
6280,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd cm,60.077871561050415,1100,0.2727272727272727
6281,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd fm,60.06007647514343,1100,0.2727272727272727
6282,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd cm_fm,60.0778751373291,1100,0.2727272727272727
6283,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criasemlim_bfd fm_cm,60.06952667236328,1100,0.3181818181818182
6284,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd cm,60.07707691192627,1100,0.2727272727272727
6285,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd fm,60.07687330245972,1100,0.2727272727272727
6286,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd cm_fm,60.070818185806274,1100,0.2727272727272727
6287,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criasemlim_ffd fm_cm,60.06545376777649,1100,0.3181818181818182
6288,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm,60.07662844657898,1200,0.2727272727272727
6289,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd fm,60.06213855743408,1200,0.2727272727272727
6290,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm_fm,60.072118043899536,1200,0.2727272727272727
6291,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,kapov_bfd fm_cm,60.06059741973877,1200,0.3181818181818182
6292,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm,60.05776309967041,1200,0.2727272727272727
6293,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd fm,60.07370328903198,1200,0.2727272727272727
6294,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm_fm,60.072261810302734,1200,0.2727272727272727
6295,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,kapov_ffd fm_cm,60.06693625450134,1200,0.3181818181818182
6296,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm,60.06999373435974,1200,0.2727272727272727
6297,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd fm,60.06718897819519,1200,0.2727272727272727
6298,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm_fm,60.06932234764099,1200,0.2727272727272727
6299,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criaantes_bfd fm_cm,60.05983591079712,1200,0.3181818181818182
6300,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm,60.0654993057251,1200,0.2727272727272727
6301,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd fm,60.07147550582886,1200,0.2727272727272727
6302,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm_fm,60.069737911224365,1200,0.2727272727272727
6303,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criaantes_ffd fm_cm,60.06486797332764,1200,0.3181818181818182
6304,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd cm,60.07852911949158,1200,0.2727272727272727
6305,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd fm,60.05840039253235,1200,0.2727272727272727
6306,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd cm_fm,60.06676697731018,1200,0.2727272727272727
6307,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criasemlim_bfd fm_cm,60.0755136013031,1200,0.3181818181818182
6308,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd cm,60.07697653770447,1200,0.2727272727272727
6309,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd fm,60.06795144081116,1200,0.2727272727272727
6310,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd cm_fm,60.06834363937378,1200,0.2727272727272727
6311,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criasemlim_ffd fm_cm,60.0701847076416,1200,0.3181818181818182
6312,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm,60.074819564819336,1300,0.2727272727272727
6313,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd fm,60.0673508644104,1300,0.2727272727272727
6314,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm_fm,60.07484030723572,1300,0.2727272727272727
6315,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,kapov_bfd fm_cm,60.066577434539795,1300,0.3181818181818182
6316,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm,60.05952000617981,1300,0.2727272727272727
6317,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd fm,60.06125235557556,1300,0.2727272727272727
6318,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm_fm,60.065409660339355,1300,0.2727272727272727
6319,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd fm_cm,60.07272481918335,1300,0.2727272727272727
6320,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm,60.07082152366638,1300,0.2727272727272727
6321,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd fm,60.058467626571655,1300,0.2727272727272727
6322,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm_fm,60.060391426086426,1300,0.2727272727272727
6323,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criaantes_bfd fm_cm,60.05736780166626,1300,0.3181818181818182
6324,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm,60.06387138366699,1300,0.2727272727272727
6325,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd fm,60.06268668174744,1300,0.2727272727272727
6326,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm_fm,60.076361656188965,1300,0.2727272727272727
6327,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd fm_cm,60.06169319152832,1300,0.2727272727272727
6328,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd cm,60.0577335357666,1300,0.2727272727272727
6329,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd fm,60.07943034172058,1300,0.2727272727272727
6330,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_bfd cm_fm,60.07273054122925,1300,0.2727272727272727
6331,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criasemlim_bfd fm_cm,60.06776690483093,1300,0.3181818181818182
6332,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd cm,60.06928634643555,1300,0.2727272727272727
6333,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd fm,60.0730140209198,1300,0.2727272727272727
6334,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd cm_fm,60.07211637496948,1300,0.2727272727272727
6335,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criasemlim_ffd fm_cm,60.07742381095886,1300,0.2727272727272727
6336,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm,60.074623584747314,1400,0.2727272727272727
6337,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd fm,60.07064151763916,1400,0.2727272727272727
6338,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_bfd cm_fm,60.06159543991089,1400,0.2727272727272727
6339,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,kapov_bfd fm_cm,60.061063051223755,1400,0.3181818181818182
6340,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm,60.06980347633362,1400,0.2727272727272727
6341,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd fm,60.074963092803955,1400,0.2727272727272727
6342,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd cm_fm,60.06309723854065,1400,0.2727272727272727
6343,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,kapov_ffd fm_cm,60.06003499031067,1400,0.2727272727272727
6344,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm,60.06276607513428,1400,0.2727272727272727
6345,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd fm,60.06584644317627,1400,0.2727272727272727
6346,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_bfd cm_fm,60.069347620010376,1400,0.2727272727272727
6347,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,29,criaantes_bfd fm_cm,60.0738320350647,1400,0.3181818181818182
6348,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd cm,60.07369685173035,1400,0.2727272727272727
6349,nsf3,14,42,3.0,8,4,4,3,285,20.357142857142858,30,27,5.077963596336064,4.325366020210453,22,28,criaantes_ffd fm,60.06749415397644,1400,0.2727272727272727
